idx,date,cust_email,cust_location,product_id,product_quantity
610,2020-03-05 17:00:00.0,groy@yahoo.com,31914.0,HT051LKSTANS,4
611,2020-03-05 17:00:00.0,groy@yahoo.com,31914.0,7TH9NMWPGNWD,1
612,2020-03-05 17:00:00.0,groy@yahoo.com,31914.0,C8H6FZFN6YZY,2
613,2020-03-05 17:00:00.0,koe@msn.com,72293.0,TFJMY3R96RU4,4
614,2020-03-05 17:00:00.0,koe@msn.com,72293.0,UPM7MIME7GYL,2
615,2020-03-05 17:00:00.0,koe@msn.com,72293.0,V2DIOFGZI5YB,1
616,2020-03-05 17:00:00.0,strie@outlook.com,45121.0,KJYW8DFST90N,1
617,2020-03-05 17:00:00.0,smong@gmail.com,23004.0,WRYTMQ0YX6YQ,1
618,2020-03-05 17:00:00.0,smong@gmail.com,23004.0,D1ZQAL8TB5H7,1
619,2020-03-05 17:00:00.0,boo@yahoo.com,5552.0,6BGXH473DU6V,5
620,2020-03-05 17:00:00.0,boo@yahoo.com,5552.0,C1D447S5M01M,1
621,2020-03-05 17:00:00.0,keu@aol.com,86660.0,8XBR6ZFDUZPA,3
622,2020-03-05 17:00:00.0,keu@aol.com,86660.0,DSNCDIVO4UH7,2
623,2020-03-05 17:00:00.0,froimp@live.com,69304.0,V3E9FBFW79GJ,1
624,2020-03-05 17:00:00.0,froimp@live.com,69304.0,U8PVW76WUKWZ,1
625,2020-03-06 17:00:00.0,ploo@yahoo.com,65188.0,GN5IUIB3C0IC,1
626,2020-03-06 17:00:00.0,droe@yahoo.com,42140.0,Q2QDFMF1K7AE,2
627,2020-03-06 17:00:00.0,zych@aol.com,8600.0,5HMF1G7PP3LC,1
628,2020-03-07 17:00:00.0,neo@aol.com,70196.0,T5H02IRF85P9,3
629,2020-03-07 17:00:00.0,droif@yahoo.com,33873.0,Y6EW3LW81ZM3,1
630,2020-03-07 17:00:00.0,droif@yahoo.com,33873.0,XLKYS5OJKQG5,1
631,2020-03-07 17:00:00.0,flyk@inbox.com,35685.0,HGQVHXFM60AB,3
632,2020-03-08 18:00:00.0,sliu@outlook.com,48997.0,LZZWBW0IAQBA,1
633,2020-03-08 18:00:00.0,bruaft@aol.com,66305.0,AZ9DR4EI0CLQ,1
634,2020-03-08 18:00:00.0,bruaft@aol.com,66305.0,QWYX03MC44U8,1
635,2020-03-08 18:00:00.0,yosh@hotmail.com,15741.0,W1S0JROOVY1H,1
636,2020-03-08 18:00:00.0,yosh@hotmail.com,15741.0,C8PII3MOX03R,1
637,2020-03-08 18:00:00.0,yosh@hotmail.com,15741.0,UXPTCFXWXQ3O,1
638,2020-03-08 18:00:00.0,sto@inbox.com,48828.0,Y3QRZK4GBDU3,2
639,2020-03-08 18:00:00.0,sto@inbox.com,48828.0,USZZ9NSF2853,1
640,2020-03-08 18:00:00.0,keut@gmail.com,71624.0,AB0DXSAXC9P9,5
641,2020-03-08 18:00:00.0,giul@yahoo.com,48318.0,NIWUU3B028O8,2
642,2020-03-08 18:00:00.0,giul@yahoo.com,48318.0,SV1ZIVM5BNHZ,1
643,2020-03-09 18:00:00.0,jyv@gmail.com,40131.0,G7JA15UDXOC9,1
644,2020-03-09 18:00:00.0,dryft@icloud.com,43666.0,SNDO0ZR0ODH6,2
645,2020-03-09 18:00:00.0,chiay@icloud.com,72755.0,M9TFWZ7RUB0B,1
646,2020-03-09 18:00:00.0,zych@yahoo.com,72094.0,WN843RLYTTCN,2
647,2020-03-09 18:00:00.0,skeid@yahoo.com,80319.0,FFGTPJTFSGO7,2
648,2020-03-09 18:00:00.0,skeid@yahoo.com,80319.0,PJZ7U0TT5QES,1
649,2020-03-09 18:00:00.0,skeid@yahoo.com,80319.0,T129MXINESPD,2
650,2020-03-09 18:00:00.0,skeid@yahoo.com,80319.0,5WM5OB3ISTMS,1
651,2020-03-09 18:00:00.0,skeid@yahoo.com,80319.0,VBCC1S8FQVB1,1
652,2020-03-10 18:00:00.0,niu@yahoo.com,35973.0,5B7YQ7QFBI82,2
653,2020-03-10 18:00:00.0,choi@hotmail.com,60858.0,M078M7PU6KJQ,1
654,2020-03-10 18:00:00.0,cru@inbox.com,68444.0,9I1W44O4X1YC,1
655,2020-03-10 18:00:00.0,cru@inbox.com,68444.0,6J7MCCVVJLFA,4
656,2020-03-10 18:00:00.0,spiw@msn.com,95301.0,PXEUL6D0YW1E,2
657,2020-03-10 18:00:00.0,spiw@msn.com,95301.0,DAZ9C8ORJ4LT,3
658,2020-03-11 18:00:00.0,skeund@inbox.com,24052.0,DP9UFO9S33W0,1
659,2020-03-11 18:00:00.0,skeund@inbox.com,24052.0,RS65UNEYX5JV,1
660,2020-03-11 18:00:00.0,cloct@yahoo.com,55010.0,8PRP97KDRL6E,1
661,2020-03-11 18:00:00.0,cloct@yahoo.com,55010.0,1RGPG7KZSZMI,3
662,2020-03-11 18:00:00.0,froct@inbox.com,67892.0,ES8I6TD08I83,3
663,2020-03-11 18:00:00.0,plypt@gmail.com,88831.0,EIG61I1ZIP7S,1
664,2020-03-11 18:00:00.0,hu@icloud.com,65533.0,XQ1623S9DURR,1
665,2020-03-11 18:00:00.0,hu@icloud.com,65533.0,T7FYOHS666WX,5
666,2020-03-11 18:00:00.0,lyv@live.com,26964.0,2G1VNBE513V8,4
667,2020-03-11 18:00:00.0,pleef@yahoo.com,23195.0,J9VSZX11Z1K1,1
668,2020-03-11 18:00:00.0,smee@yahoo.com,39788.0,OKD8OVHVN464,2
669,2020-03-12 18:00:00.0,tuint@mail.com,30676.0,2HPLHW7YYK5G,1
670,2020-03-12 18:00:00.0,tuint@mail.com,30676.0,33RERLLM9F7D,2
671,2020-03-12 18:00:00.0,blai@yahoo.com,82966.0,3K1Q5AE1FHNH,1
672,2020-03-12 18:00:00.0,beur@msn.com,64992.0,D8TDLO8CV2S8,4
673,2020-03-12 18:00:00.0,beur@msn.com,64992.0,QVWAFI0OODVC,1
674,2020-03-12 18:00:00.0,beur@msn.com,64992.0,RRB29SDRZMAG,3
675,2020-03-12 18:00:00.0,choer@gmail.com,67094.0,LFZR8PO70S68,1
676,2020-03-12 18:00:00.0,choer@gmail.com,67094.0,BXO8E0OJTXXF,3
677,2020-03-12 18:00:00.0,choer@gmail.com,67094.0,HJ14VAL3AAAO,2
678,2020-03-12 18:00:00.0,wei@hotmail.com,48266.0,TVUJIR8FX3KN,4
679,2020-03-12 18:00:00.0,wei@hotmail.com,48266.0,LUYO42KLX34N,1
680,2020-03-12 18:00:00.0,wei@hotmail.com,48266.0,S77BEKOEF7NQ,3
681,2020-03-12 18:00:00.0,swa@gmail.com,42722.0,AL1WILL07U98,3
682,2020-03-13 18:00:00.0,stuiw@gmail.com,24061.0,DOVTGHUCOAA7,1
683,2020-03-13 18:00:00.0,stuiw@gmail.com,24061.0,B9ZWQWBXWQ7G,1
684,2020-03-13 18:00:00.0,stuiw@gmail.com,24061.0,5LFBIX1TDR9D,2
685,2020-03-13 18:00:00.0,waig@yahoo.com,92884.0,K18HZXJBANWD,1
686,2020-03-13 18:00:00.0,woa@hotmail.com,66614.0,QG2IXW8K0GKF,3
687,2020-03-13 18:00:00.0,steect@inbox.com,23004.0,47VV72YR5W18,2
688,2020-03-13 18:00:00.0,steect@inbox.com,23004.0,2HYDZ37Y6GF2,1
689,2020-03-13 18:00:00.0,steect@inbox.com,23004.0,SGW05H6HQXN0,1
690,2020-03-14 18:00:00.0,liass@yahoo.com,54104.0,6WA3ONEJNU17,1
691,2020-03-14 18:00:00.0,liass@yahoo.com,54104.0,5RN8CLJ6E64W,2
692,2020-03-14 18:00:00.0,feind@msn.com,73951.0,J98ESZ3XJGX6,1
693,2020-03-14 18:00:00.0,yif@yahoo.com,70064.0,YYC040TQQES0,1
694,2020-03-14 18:00:00.0,hea@gmail.com,70976.0,NO5GFV4S86NB,3
695,2020-03-15 18:00:00.0,diaz@gmail.com,23370.0,H4MRFZZ48KYZ,1
696,2020-03-15 18:00:00.0,ruast@gmail.com,55200.0,7D1ZY3BKSBRA,1
697,2020-03-15 18:00:00.0,ky@live.com,53110.0,QB63I8L3YAYT,2
698,2020-03-15 18:00:00.0,yia@inbox.com,12997.0,2CRRKON6PSNQ,1
699,2020-03-15 18:00:00.0,yia@inbox.com,12997.0,YMEGBKDGJ7Q9,1
700,2020-03-15 18:00:00.0,yia@inbox.com,12997.0,CEAXHTYQZEOY,1
701,2020-03-15 18:00:00.0,yia@inbox.com,12997.0,YZS27FJ2LD3J,3
702,2020-03-16 18:00:00.0,sau@outlook.com,24538.0,V7HFH51DVGN7,1
703,2020-03-16 18:00:00.0,bass@gmail.com,53954.0,7C7LJZY6NMSL,1
704,2020-03-16 18:00:00.0,bass@gmail.com,53954.0,4GLO7Y3H69LE,1
705,2020-03-16 18:00:00.0,yae@yahoo.com,12170.0,4CG0K8PDN81N,2
706,2020-03-16 18:00:00.0,yae@yahoo.com,12170.0,B06QWUY5K3P9,2
707,2020-03-16 18:00:00.0,yae@yahoo.com,12170.0,0B5LCIINGVDL,3
708,2020-03-17 18:00:00.0,kiuf@yahoo.com,62304.0,BS5VS8PEKM22,2
709,2020-03-17 18:00:00.0,kiuf@yahoo.com,62304.0,DO19RTF39WYH,1
710,2020-03-17 18:00:00.0,cruimp@icloud.com,27426.0,9V8UWN1AUMVL,1
711,2020-03-17 18:00:00.0,cruimp@icloud.com,27426.0,QFRMV0Q7RDTG,2
712,2020-03-17 18:00:00.0,ny@gmail.com,2920.0,HRKHZDLU2BU1,3
713,2020-03-17 18:00:00.0,ny@gmail.com,2920.0,EWH159HFOOHP,1
714,2020-03-17 18:00:00.0,ny@gmail.com,2920.0,TKAP2X4LJ55W,1
715,2020-03-17 18:00:00.0,ny@gmail.com,2920.0,GE684VM2QNVV,1
716,2020-03-17 18:00:00.0,ny@gmail.com,2920.0,FVAGT1PPYCES,1
717,2020-03-17 18:00:00.0,floud@hotmail.com,31914.0,XMQ9FHIBQHLY,1
718,2020-03-17 18:00:00.0,skeupt@yahoo.com,20106.0,GVUIE1RM682P,1
719,2020-03-18 18:00:00.0,swuend@icloud.com,59653.0,471ESJASK9BD,1
720,2020-03-18 18:00:00.0,lua@msn.com,14684.0,MBE2VLFUJLZW,1
721,2020-03-18 18:00:00.0,haan@aol.com,22708.0,CKK28AV3ION9,2
722,2020-03-18 18:00:00.0,shuosh@gmail.com,81202.0,JF514DBIJVXD,2
723,2020-03-18 18:00:00.0,shuosh@gmail.com,81202.0,KJDQUUNEP762,4
724,2020-03-18 18:00:00.0,shuosh@gmail.com,81202.0,YB5S1IFVZJTM,1
725,2020-03-18 18:00:00.0,cheuct@live.com,8855.0,QWF0DQCPAUK9,2
726,2020-03-18 18:00:00.0,chui@yahoo.com,94478.0,WGPMXEIZXMTE,1
727,2020-03-18 18:00:00.0,chui@yahoo.com,94478.0,1J69ZDM4MWD7,1
728,2020-03-18 18:00:00.0,chui@yahoo.com,94478.0,J28ZYIG03PPC,2
729,2020-03-19 18:00:00.0,stra@gmail.com,31276.0,D2ZZSBUEAJ10,1
730,2020-03-19 18:00:00.0,stra@gmail.com,31276.0,Y4SOMR6AAZ94,4
731,2020-03-19 18:00:00.0,drat@msn.com,99889.0,2O4WCOFPDDFB,1
732,2020-03-19 18:00:00.0,drat@msn.com,99889.0,46709Y7E2450,1
733,2020-03-19 18:00:00.0,drat@msn.com,99889.0,KDJAXD4SVHIH,1
734,2020-03-19 18:00:00.0,drat@msn.com,99889.0,30CW8GWRC8PO,1
735,2020-03-19 18:00:00.0,geim@msn.com,18828.0,2FTC6JODPOES,1
736,2020-03-19 18:00:00.0,zup@icloud.com,29336.0,6AIEQHW8TWXK,1
737,2020-03-19 18:00:00.0,zup@icloud.com,29336.0,1LR6X3HY0VK5,2
738,2020-03-19 18:00:00.0,mai@gmail.com,72649.0,FD9ZV5V2DMT2,3
739,2020-03-19 18:00:00.0,mai@gmail.com,72649.0,2VSRL8Z7F9I7,1
740,2020-03-19 18:00:00.0,ji@live.com,64531.0,JW9DHGHTOJAT,4
741,2020-03-19 18:00:00.0,myy@outlook.com,86413.0,EUADWW27OUWS,3
742,2020-03-20 18:00:00.0,ste@gmail.com,3026.0,M3IOMM1BQXJO,1
743,2020-03-20 18:00:00.0,goont@aol.com,49652.0,UW4FJ7S57VHT,2
744,2020-03-20 18:00:00.0,goont@aol.com,49652.0,D3GRRRPW00UZ,1
745,2020-03-20 18:00:00.0,goont@aol.com,49652.0,XI6890ZK5T6N,1
746,2020-03-21 18:00:00.0,gri@aol.com,94478.0,FZS81ZQKO714,1
747,2020-03-22 18:00:00.0,sla@icloud.com,78860.0,FDPETNWBC3FY,1
748,2020-03-22 18:00:00.0,sla@icloud.com,78860.0,F0HNE6CK3PL0,1
749,2020-03-22 18:00:00.0,glui@gmail.com,56049.0,FT1MA9O2ZTZN,2
750,2020-03-22 18:00:00.0,glui@gmail.com,56049.0,EGTBZWXPTSUM,2
751,2020-03-22 18:00:00.0,heaf@inbox.com,90244.0,0V2M7EOG8UUS,3
752,2020-03-22 18:00:00.0,hi@aol.com,54012.0,SM7AZTV3PJVH,1
753,2020-03-22 18:00:00.0,hi@aol.com,54012.0,16PTN27WUF6C,2
754,2020-03-22 18:00:00.0,fisk@yahoo.com,82966.0,9EFGIJZIAAN0,1
755,2020-03-23 18:00:00.0,glau@aol.com,27225.0,IH8ZWOQG2AND,1
756,2020-03-23 18:00:00.0,glau@aol.com,27225.0,WJ1RHIUUZ3GI,1
757,2020-03-23 18:00:00.0,ryv@yahoo.com,64863.0,ZDFBP6CDZPAE,1
758,2020-03-23 18:00:00.0,truft@gmail.com,39788.0,FOV3OU9Y993M,3
759,2020-03-24 18:00:00.0,tiom@gmail.com,6048.0,AKSAH6S7KH22,1
760,2020-03-24 18:00:00.0,tiom@gmail.com,6048.0,N3B9FCWQXF84,1
761,2020-03-24 18:00:00.0,tiom@gmail.com,6048.0,IW7KQ6XV8YOY,2
762,2020-03-24 18:00:00.0,tiom@gmail.com,6048.0,BFUTDN6HNH9H,2
763,2020-03-24 18:00:00.0,dud@yahoo.com,86536.0,PD7KHFNDZNHG,1
764,2020-03-24 18:00:00.0,blued@yahoo.com,45160.0,I6LZW0O53NGY,1
765,2020-03-25 18:00:00.0,lae@aol.com,77999.0,WJ1SZLDGSVAA,1
766,2020-03-25 18:00:00.0,lae@aol.com,77999.0,OS2YA7IYIMP1,2
767,2020-03-25 18:00:00.0,lie@hotmail.com,62395.0,H16TIVYSRCDH,3
768,2020-03-25 18:00:00.0,lei@live.com,53949.0,LED0LK7OG60N,4
769,2020-03-25 18:00:00.0,bom@gmail.com,77744.0,UY8OEJAV5GBS,1
770,2020-03-25 18:00:00.0,triul@yahoo.com,36704.0,Q3EBPAGUNJAW,1
771,2020-03-26 18:00:00.0,rae@outlook.com,79836.0,TUMJY29398KI,2
772,2020-03-26 18:00:00.0,rae@outlook.com,79836.0,52ML8YG2G94H,2
773,2020-03-26 18:00:00.0,rae@outlook.com,79836.0,BUBASQ6YWSPK,2
774,2020-03-26 18:00:00.0,sau@inbox.com,80520.0,G12P1Z1JDUJA,1
775,2020-03-26 18:00:00.0,sau@inbox.com,80520.0,3JGCPA4AR6IT,2
776,2020-03-26 18:00:00.0,sau@inbox.com,80520.0,X3H1M5WHYM4Y,1
777,2020-03-26 18:00:00.0,driu@aol.com,64571.0,NV5OGXK4USWL,3
778,2020-03-26 18:00:00.0,yeend@live.com,59203.0,0NBWP5LE242C,2
779,2020-03-26 18:00:00.0,slook@gmail.com,58165.0,EG6YV09G7S5M,1
780,2020-03-26 18:00:00.0,slook@gmail.com,58165.0,8T7HX6RVHDBP,1
781,2020-03-26 18:00:00.0,grau@aol.com,95301.0,AM0L2Q9JB074,2
782,2020-03-26 18:00:00.0,grau@aol.com,95301.0,5VYOHVOWY238,1
783,2020-03-27 18:00:00.0,jeosh@msn.com,37505.0,AF6OONK6FMM8,3
784,2020-03-27 18:00:00.0,slea@icloud.com,42140.0,HRDVKFUNT32R,2
785,2020-03-28 18:00:00.0,yyy@hotmail.com,62294.0,MXH0QW9T7VWF,1
786,2020-03-28 18:00:00.0,yyy@hotmail.com,62294.0,V6PLFDNPZZMK,1
787,2020-03-28 18:00:00.0,yyy@hotmail.com,62294.0,NW884IDHN7ID,2
788,2020-03-28 18:00:00.0,bress@gmail.com,42722.0,9MXWIWNJA710,1
789,2020-03-28 18:00:00.0,bress@gmail.com,42722.0,T67SIR32VSEZ,1
790,2020-03-28 18:00:00.0,bress@gmail.com,42722.0,ZMKH0SXH9NAR,1
791,2020-03-28 18:00:00.0,bress@gmail.com,42722.0,5Z91JT4EFP63,2
792,2020-03-29 18:00:00.0,dymp@aol.com,13697.0,9RY2M8I5BKZ9,2
793,2020-03-29 18:00:00.0,dymp@aol.com,13697.0,7YNBSNSSPLVA,2
794,2020-03-29 18:00:00.0,kua@hotmail.com,15129.0,JQ9PCFYLXDYY,2
795,2020-03-29 18:00:00.0,kua@hotmail.com,15129.0,1MT20GQ8BP8T,2
796,2020-03-29 18:00:00.0,kua@hotmail.com,15129.0,G59LGZ75O4PM,1
797,2020-03-29 18:00:00.0,smei@aol.com,6760.0,YXOJAJEX0092,1
798,2020-03-29 18:00:00.0,stuom@gmail.com,60858.0,7W3NI7SP99RR,1
799,2020-03-29 18:00:00.0,stuom@gmail.com,60858.0,TSU2T6QW3O7A,1
800,2020-03-29 18:00:00.0,stuom@gmail.com,60858.0,LVURFVKWXH2D,3
801,2020-03-29 18:00:00.0,slaonk@yahoo.com,7271.0,ET8SV87TXNCT,1
802,2020-03-29 18:00:00.0,slaonk@yahoo.com,7271.0,PNSYJ9OREU1A,2
803,2020-03-30 18:00:00.0,gluich@live.com,34894.0,HO3H9VKM6PX5,1
804,2020-03-30 18:00:00.0,gluich@live.com,34894.0,9XMKZN2OO6Z1,1
805,2020-03-30 18:00:00.0,gluich@live.com,34894.0,9JAZAIP1NZMK,1
806,2020-03-30 18:00:00.0,gluich@live.com,34894.0,1O5NHUGMTP84,1
807,2020-03-30 18:00:00.0,bu@aol.com,35685.0,E5KKLCCPAZDC,1
808,2020-03-30 18:00:00.0,bu@aol.com,35685.0,NU2KZGJ94JWE,1
809,2020-03-30 18:00:00.0,gant@hotmail.com,14054.0,QYQPESXNTX51,1
810,2020-03-30 18:00:00.0,gant@hotmail.com,14054.0,1CQK9YGLGDH8,2
811,2020-03-30 18:00:00.0,gant@hotmail.com,14054.0,804PX0M33QYU,1
812,2020-03-30 18:00:00.0,clon@outlook.com,85438.0,UKFB505UP6LP,2
813,2020-03-30 18:00:00.0,yea@yahoo.com,44771.0,9O9D6G8O4AA9,2
814,2020-03-30 18:00:00.0,yea@yahoo.com,44771.0,S35YQLQ5U894,1
815,2020-03-30 18:00:00.0,mew@hotmail.com,15741.0,P0ELWN73K5JR,1
816,2020-03-31 18:00:00.0,shue@icloud.com,40852.0,YUKUOJG2LOTN,1
817,2020-03-31 18:00:00.0,shue@icloud.com,40852.0,P8D5S39R0ZOK,1
818,2020-03-31 18:00:00.0,shue@icloud.com,40852.0,32JJCGYCPR28,1
819,2020-03-31 18:00:00.0,stryst@hotmail.com,1197.0,ZNZ6TFOJMH0G,1
820,2020-03-31 18:00:00.0,pou@hotmail.com,82570.0,33W6DQNLGEB1,1
821,2020-03-31 18:00:00.0,spao@inbox.com,66295.0,YLPOD65L0LF7,2
822,2020-03-31 18:00:00.0,spao@inbox.com,66295.0,5GEZ6RKO2GVH,1
823,2020-03-31 18:00:00.0,spao@inbox.com,66295.0,ZY6TDA2HY4AU,1
824,2020-03-31 18:00:00.0,spao@inbox.com,66295.0,KWZ3C5AEIOJN,3
825,2020-03-31 18:00:00.0,spao@inbox.com,66295.0,MISEDCCDVBQ0,2
826,2020-04-01 18:00:00.0,bruast@yahoo.com,79612.0,ZMWW1I7UT47G,2
827,2020-04-01 18:00:00.0,bruast@yahoo.com,79612.0,9KMYQNESALRN,1
828,2020-04-01 18:00:00.0,bleof@hotmail.com,68444.0,HGOIR5M3XAJN,1
829,2020-04-01 18:00:00.0,stua@mail.com,52051.0,BUA3SNCBSZPS,1
830,2020-04-01 18:00:00.0,stua@mail.com,52051.0,QXYQA78QAQ80,2
831,2020-04-01 18:00:00.0,hiomp@aol.com,72117.0,RL90OU67QYEF,1
832,2020-04-02 18:00:00.0,snin@outlook.com,98283.0,G7FUSZ0XB95A,1
833,2020-04-02 18:00:00.0,snin@outlook.com,98283.0,VI41TG0F6COB,1
834,2020-04-02 18:00:00.0,snin@outlook.com,98283.0,Z641A2XHUW8I,1
835,2020-04-02 18:00:00.0,lusk@hotmail.com,65903.0,3NY3SU8HZ164,1
836,2020-04-02 18:00:00.0,lusk@hotmail.com,65903.0,N0B8DJ2UE2S6,1
837,2020-04-02 18:00:00.0,lusk@hotmail.com,65903.0,6FG9PUM0N8BB,1
838,2020-04-02 18:00:00.0,neu@outlook.com,21471.0,96R5UBS3CMYG,2
839,2020-04-02 18:00:00.0,strae@yahoo.com,13357.0,ACC1K018JNT6,1
840,2020-04-02 18:00:00.0,claay@gmail.com,39788.0,UOT7BG33JJ0I,1
841,2020-04-02 18:00:00.0,dry@gmail.com,53307.0,NWR08IPQM5TW,4
842,2020-04-02 18:00:00.0,chusk@hotmail.com,66614.0,1R6AHFH69X5M,2
843,2020-04-02 18:00:00.0,sleu@gmail.com,48997.0,YCH5MG12VCBG,1
844,2020-04-02 18:00:00.0,sleu@gmail.com,48997.0,YCAVCJP2PC21,1
845,2020-04-02 18:00:00.0,sleu@gmail.com,48997.0,03TJT4OWHWIS,1
846,2020-04-03 18:00:00.0,pru@outlook.com,30569.0,NO5GFV4S86NB,1
847,2020-04-03 18:00:00.0,pru@outlook.com,30569.0,JIJMMW3OFKNH,2
848,2020-04-03 18:00:00.0,pru@outlook.com,30569.0,JN9T7810LCUR,2
849,2020-04-03 18:00:00.0,greush@live.com,53954.0,BOYABZLM1H2J,1
850,2020-04-03 18:00:00.0,da@live.com,24395.0,5XU94WTHGQIF,1
851,2020-04-03 18:00:00.0,da@live.com,24395.0,BBMSO09B6518,1
852,2020-04-03 18:00:00.0,da@live.com,24395.0,627LSCB1MYTB,5
853,2020-04-03 18:00:00.0,da@live.com,24395.0,91DDLO92HR7V,1
854,2020-04-03 18:00:00.0,lai@aol.com,64863.0,HYDUYYUB4DEU,1
855,2020-04-03 18:00:00.0,smuem@gmail.com,12005.0,HYSQ29H0R5B1,2
856,2020-04-04 18:00:00.0,bruz@aol.com,45676.0,66DQBKEO3KRQ,3
857,2020-04-04 18:00:00.0,bruz@aol.com,45676.0,RDR8KRM83T7K,4
858,2020-04-04 18:00:00.0,toi@gmail.com,81202.0,GAF1JZQG98MX,1
859,2020-04-04 18:00:00.0,foop@outlook.com,34894.0,810JRQJUPH4W,1
860,2020-04-04 18:00:00.0,wio@yahoo.com,81625.0,1ZVR3WKI5H6F,2
861,2020-04-04 18:00:00.0,wio@yahoo.com,81625.0,6QPZ1427KOG7,2
862,2020-04-04 18:00:00.0,maav@gmail.com,98272.0,10TOMYBX6OA1,2
863,2020-04-04 18:00:00.0,maav@gmail.com,98272.0,GXWFKGA1FM8A,2
864,2020-04-04 18:00:00.0,koun@gmail.com,6760.0,04BQXW9LFRSK,1
865,2020-04-04 18:00:00.0,koun@gmail.com,6760.0,2BVI7D7J9Y7K,1
866,2020-04-04 18:00:00.0,smuad@gmail.com,78186.0,ZGFAVYYX1XR8,2
867,2020-04-05 18:00:00.0,lynt@yahoo.com,58720.0,ZJXHVVITRC1S,1
868,2020-04-05 18:00:00.0,fe@icloud.com,88821.0,RRBF6ERZOZST,2
869,2020-04-05 18:00:00.0,fe@icloud.com,88821.0,X83K9GCBV5TE,1
870,2020-04-05 18:00:00.0,chang@gmail.com,83668.0,TNPCMU19OXZM,3
871,2020-04-05 18:00:00.0,chang@gmail.com,83668.0,YHSBMTZ8WUPC,1
872,2020-04-05 18:00:00.0,haik@hotmail.com,62294.0,GKHW0MPA28SA,1
873,2020-04-05 18:00:00.0,haik@hotmail.com,62294.0,3GKY7L9M3Y9R,4
874,2020-04-05 18:00:00.0,haik@hotmail.com,62294.0,W6X9YDYMXGJE,3
875,2020-04-06 18:00:00.0,tryng@hotmail.com,94764.0,ZRX4XD7R8BWX,1
876,2020-04-06 18:00:00.0,sko@inbox.com,46278.0,F1LTU7TXIX3C,1
877,2020-04-06 18:00:00.0,sko@inbox.com,46278.0,37GTA129IV3B,1
878,2020-04-06 18:00:00.0,swan@outlook.com,46278.0,7EKLP2HHRA2F,1
879,2020-04-06 18:00:00.0,swan@outlook.com,46278.0,3WFWSYM5FL7H,2
880,2020-04-06 18:00:00.0,swan@outlook.com,46278.0,ZW27NJ6MKFAT,1
881,2020-04-06 18:00:00.0,swan@outlook.com,46278.0,7V3RB7Q8DR1L,2
882,2020-04-06 18:00:00.0,swan@outlook.com,46278.0,XWMJI3OIDQGY,1
883,2020-04-06 18:00:00.0,pand@live.com,83668.0,NFAFYZRRZZOP,2
884,2020-04-06 18:00:00.0,yaoct@aol.com,17307.0,EV6YRMEKF2UU,1
885,2020-04-06 18:00:00.0,yaoct@aol.com,17307.0,TTE133J0EUGE,1
886,2020-04-07 18:00:00.0,flah@msn.com,84729.0,8UXHT5UBHMI4,1
887,2020-04-07 18:00:00.0,priush@gmail.com,35973.0,UN50WI6S3ASW,1
888,2020-04-07 18:00:00.0,jeu@inbox.com,15793.0,6092P0N0U950,2
889,2020-04-07 18:00:00.0,cleng@hotmail.com,8855.0,PM8WVVMNFEJJ,1
890,2020-04-07 18:00:00.0,wisp@yahoo.com,4141.0,27IHV1FHAFXW,3
891,2020-04-07 18:00:00.0,ba@gmail.com,51805.0,P4DE5Z3H3SFX,2
892,2020-04-07 18:00:00.0,ba@gmail.com,51805.0,QZB4YPY2KY4W,1
893,2020-04-08 18:00:00.0,dei@yahoo.com,52742.0,1JMQBZZFLHOI,2
894,2020-04-08 18:00:00.0,moch@hotmail.com,53949.0,X5PZDOISNDOZ,3
895,2020-04-08 18:00:00.0,triv@aol.com,21471.0,IATGWNALYEMA,3
896,2020-04-08 18:00:00.0,gruind@gmail.com,94478.0,F57PQV6WFDDX,1
897,2020-04-08 18:00:00.0,shopt@gmail.com,32081.0,PHV90MJ5EHG4,2
898,2020-04-08 18:00:00.0,moe@hotmail.com,11346.0,IRZ9HGG79FYJ,1
899,2020-04-08 18:00:00.0,moe@hotmail.com,11346.0,X61FWFA7BI6A,2
900,2020-04-08 18:00:00.0,moe@hotmail.com,11346.0,A4RW1DDWQTFN,4
901,2020-04-08 18:00:00.0,smuem@gmail.com,12005.0,YDMB0BHIK5WY,2
902,2020-04-08 18:00:00.0,smuem@gmail.com,12005.0,1EL3H9UW8SDO,1
903,2020-04-09 18:00:00.0,steund@hotmail.com,66729.0,DURHE0WOCHQT,1
904,2020-04-09 18:00:00.0,steund@hotmail.com,66729.0,SS9XDXCAFE0J,2
905,2020-04-09 18:00:00.0,steund@hotmail.com,66729.0,8GEEK8IU2OUT,1
906,2020-04-09 18:00:00.0,steund@hotmail.com,66729.0,DDL4MVZQ6IUY,1
907,2020-04-09 18:00:00.0,steund@hotmail.com,66729.0,O1DA3NRLMLOC,1
908,2020-04-09 18:00:00.0,fre@msn.com,56819.0,BDZV316AQLBP,2
909,2020-04-09 18:00:00.0,fre@msn.com,56819.0,K5Y5WZPWBYMU,3
910,2020-04-09 18:00:00.0,chy@hotmail.com,94934.0,GPFAXXQP8T1B,5
911,2020-04-09 18:00:00.0,chy@hotmail.com,94934.0,KB14VIAKEZKK,1
912,2020-04-09 18:00:00.0,chy@hotmail.com,94934.0,BDAHYY7H8I7X,1
913,2020-04-09 18:00:00.0,fon@aol.com,55010.0,N5K44I5TKI6K,1
